,DUSDBurnBot_DFIAmount,DUSDBurnBot_DUSDAmount,DUSDBurnBot_SumDUSDAmount,DUSDBurnBot2_DFIAmount,DUSDBurnBot2_DUSDAmount,DUSDBurnBot2_SumDUSDAmount
2022-12-16 11:00:00+00:00,-786.48370563,633.3491712,1118764.3163892315,0.0,0.0,4828.08152434
2022-12-16 12:00:00+00:00,-819.52923948,660.14045972,1119424.4568489515,0.0,0.0,4828.08152434
2022-12-16 13:00:00+00:00,-1044.23886966,841.06747348,1120265.5243224315,0.0,0.0,4828.08152434
2022-12-16 14:00:00+00:00,-766.65638532,617.4142351,1120882.9385575315,0.0,0.0,4828.08152434
2022-12-16 15:00:00+00:00,-872.40209364,702.51719571,1121585.4557532414,0.0,0.0,4828.08152434
2022-12-16 16:00:00+00:00,-872.40209364,702.44255711,1122287.8983103514,0.0,0.0,4828.08152434
2022-12-16 17:00:00+00:00,-779.87459886,627.70153064,1122915.5998409914,0.0,0.0,4828.08152434
2022-12-16 18:00:00+00:00,-793.0928124,638.31626426,1123553.9161052515,0.0,0.0,4828.08152434
2022-12-16 19:00:00+00:00,-819.52923948,659.28210072,1124213.1982059716,0.0,0.0,4828.08152434
2022-12-16 20:00:00+00:00,-713.78353116,574.17085368,1124787.3690596516,0.0,0.0,4828.08152434
2022-12-16 21:00:00+00:00,-852.57477333,685.783037,1125473.1520966517,0.0,0.0,4828.08152434
2022-12-16 22:00:00+00:00,-786.48370563,632.3893994,1126105.5414960517,0.0,0.0,4828.08152434
2022-12-16 23:00:00+00:00,-879.01120041,706.73018961,1126812.2716856617,0.0,0.0,4828.08152434
2022-12-17 00:00:00+00:00,-832.74745302,669.47390846,1127481.7455941217,0.0,0.0,4828.08152434
2022-12-17 01:00:00+00:00,-905.44762749,727.80852758,1128209.5541217017,0.0,0.0,4828.08152434
2022-12-17 02:00:00+00:00,-885.62030718,711.39135671,1128920.9454784119,0.0,0.0,4828.08152434
2022-12-17 03:00:00+00:00,-627.86514315,504.3080958,1129425.2535742118,0.0,0.0,4828.08152434
2022-12-17 04:00:00+00:00,-786.48370563,631.65466002,1130056.9082342319,0.0,0.0,4828.08152434
2022-12-17 05:00:00+00:00,-760.04727855,610.3786432,1130667.286877432,0.0,0.0,4828.08152434
2022-12-17 06:00:00+00:00,-793.0928124,636.83049637,1131304.117373802,0.0,0.0,4828.08152434
2022-12-17 07:00:00+00:00,-786.48370563,631.46502423,1131935.582398032,0.0,0.0,4828.08152434
2022-12-17 08:00:00+00:00,-852.57477333,684.45674243,1132620.0391404622,0.0,0.0,4828.08152434
2022-12-17 09:00:00+00:00,-707.17442439,567.67377228,1133187.7129127423,0.0,0.0,4828.08152434
2022-12-17 10:00:00+00:00,-779.87459886,625.97444012,1133813.6873528622,0.0,0.0,4828.08152434
2022-12-17 11:00:00+00:00,-740.21995824,594.10117879,1134407.7885316522,0.0,0.0,4828.08152434
2022-12-17 12:00:00+00:00,-707.17442439,567.53796466,1134975.3264963122,0.0,0.0,4828.08152434
2022-12-17 13:00:00+00:00,-621.25603638,498.82205617,1135474.1485524822,0.0,0.0,4828.08152434
2022-12-17 14:00:00+00:00,-700.56531762,562.4642273,1136036.6127797822,0.0,0.0,4828.08152434
2022-12-17 15:00:00+00:00,-793.0928124,636.67245488,1136673.2852346622,0.0,0.0,4828.08152434
2022-12-17 16:00:00+00:00,-687.34710408,551.69633014,1137224.9815648024,0.0,0.0,4828.08152434
2022-12-17 17:00:00+00:00,-753.43817178,604.69880396,1137829.6803687625,0.0,0.0,4828.08152434
2022-12-17 18:00:00+00:00,-793.0928124,636.40551131,1138466.0858800726,0.0,0.0,4828.08152434
2022-12-17 19:00:00+00:00,-852.57477333,683.95511712,1139150.0409971925,0.0,0.0,4828.08152434
2022-12-17 20:00:00+00:00,-898.83852072,721.14656214,1139871.1875593325,0.0,0.0,4828.08152434
2022-12-17 21:00:00+00:00,-746.82906501,599.03472666,1140470.2222859925,0.0,0.0,4828.08152434
2022-12-17 22:00:00+00:00,-1064.06618997,853.73149067,1141323.9537766625,0.0,0.0,4828.08152434
2022-12-17 23:00:00+00:00,-740.21995824,593.82362441,1141917.7774010724,0.0,0.0,4828.08152434
2022-12-18 00:00:00+00:00,-753.43817178,604.3821805,1142522.1595815725,0.0,0.0,4828.08152434
2022-12-18 01:00:00+00:00,-746.82906501,599.00237718,1143121.1619587524,0.0,0.0,4828.08152434
2022-12-18 02:00:00+00:00,-826.13834625,662.55174435,1143783.7137031024,0.0,0.0,4828.08152434
2022-12-18 03:00:00+00:00,-746.82906501,598.89886357,1144382.6125666725,0.0,0.0,4828.08152434
2022-12-18 04:00:00+00:00,-746.82906501,598.90928298,1144981.5218496525,0.0,0.0,4828.08152434
2022-12-18 05:00:00+00:00,-879.01120041,704.86832391,1145686.3901735626,0.0,0.0,4828.08152434
2022-12-18 06:00:00+00:00,-660.910677,529.92439381,1146216.3145673727,0.0,0.0,4828.08152434
2022-12-18 07:00:00+00:00,-793.0928124,635.86028478,1146852.1748521526,0.0,0.0,4828.08152434
2022-12-18 08:00:00+00:00,-931.88405457,747.00256364,1147599.1774157926,0.0,0.0,4828.08152434
2022-12-18 09:00:00+00:00,-720.39263793,577.33345897,1148176.5108747627,0.0,0.0,4828.08152434
2022-12-18 10:00:00+00:00,-826.13834625,662.02679163,1148838.5376663927,0.0,0.0,4828.08152434
2022-12-18 11:00:00+00:00,-912.05673426,730.79592,1149569.3335863927,0.0,0.0,4828.08152434
2022-12-18 12:00:00+00:00,-720.39263793,577.30738497,1150146.6409713626,0.0,0.0,4828.08152434
2022-12-18 13:00:00+00:00,-727.0017447,582.54854782,1150729.1895191825,0.0,0.0,4828.08152434
2022-12-18 14:00:00+00:00,-680.73799731,545.25306461,1151274.4425837926,0.0,0.0,4828.08152434
2022-12-18 15:00:00+00:00,-753.43817178,603.3423302,1151877.7849139925,0.0,0.0,4828.08152434
2022-12-18 16:00:00+00:00,-918.66584103,731.78570833,1152609.5706223226,0.0,0.0,4828.08152434
2022-12-18 17:00:00+00:00,-799.70191917,617.72174516,1153227.2923674826,0.0,0.0,4828.08152434
2022-12-18 18:00:00+00:00,-766.65638532,594.18547304,1153821.4778405225,0.0,0.0,4828.08152434
2022-12-18 19:00:00+00:00,-740.21995824,573.57363294,1154395.0514734625,0.0,0.0,4828.08152434
2022-12-18 20:00:00+00:00,-779.87459886,604.23174548,1154999.2832189426,0.0,0.0,4828.08152434
2022-12-18 21:00:00+00:00,-713.78353116,559.63423688,1155558.9174558227,0.0,0.0,4828.08152434
2022-12-18 22:00:00+00:00,-859.1838801,673.36106567,1156232.2785214926,0.0,0.0,4828.08152434
2022-12-18 23:00:00+00:00,-845.96566656,662.69916094,1156894.9776824326,0.0,0.0,4828.08152434
2022-12-19 00:00:00+00:00,-746.82906501,584.95435386,1157479.9320362927,0.0,0.0,4828.08152434
2022-12-19 01:00:00+00:00,-700.56531762,548.64423326,1158028.5762695528,0.0,0.0,4828.08152434
2022-12-19 02:00:00+00:00,-786.48370563,615.89349525,1158644.4697648028,0.0,0.0,4828.08152434
2022-12-19 03:00:00+00:00,-819.52923948,641.71918091,1159286.1889457128,0.0,0.0,4828.08152434
2022-12-19 04:00:00+00:00,-793.0928124,620.96614146,1159907.1550871728,0.0,0.0,4828.08152434
2022-12-19 05:00:00+00:00,-786.48370563,615.49316548,1160522.6482526527,0.0,0.0,4828.08152434
2022-12-19 06:00:00+00:00,-793.0928124,620.60834797,1161143.2566006228,0.0,0.0,4828.08152434
2022-12-19 07:00:00+00:00,-832.74745302,650.95321107,1161794.2098116928,0.0,0.0,4828.08152434
2022-12-19 08:00:00+00:00,-733.61085147,573.3362455,1162367.5460571928,0.0,0.0,4828.08152434
2022-12-19 09:00:00+00:00,-720.39263793,562.75785518,1162930.3039123728,0.0,0.0,4828.08152434
2022-12-19 10:00:00+00:00,-812.92013271,634.89745423,1163565.201366603,0.0,0.0,4828.08152434
2022-12-19 11:00:00+00:00,-733.61085147,572.50112404,1164137.702490643,0.0,0.0,4828.08152434
2022-12-19 12:00:00+00:00,-627.86514315,490.18524144,1164627.887732083,0.0,0.0,4828.08152434
2022-12-19 13:00:00+00:00,-892.22941395,696.44231361,1165324.330045693,0.0,0.0,4828.08152434
2022-12-19 14:00:00+00:00,-641.08335669,500.36710718,1165824.697152873,0.0,0.0,4828.08152434
2022-12-19 15:00:00+00:00,-713.78353116,557.03529987,1166381.732452743,0.0,0.0,4828.08152434
2022-12-19 16:00:00+00:00,-806.31102594,628.78651395,1167010.518966693,0.0,0.0,4828.08152434
2022-12-19 17:00:00+00:00,-1070.67529674,835.01678207,1167845.535748763,0.0,0.0,4828.08152434
2022-12-19 18:00:00+00:00,-806.31102594,628.78619007,1168474.321938833,0.0,0.0,4828.08152434
2022-12-19 19:00:00+00:00,-892.22941395,695.78231946,1169170.104258293,0.0,0.0,4828.08152434
2022-12-19 20:00:00+00:00,-746.82906501,582.34707066,1169752.451328953,0.0,0.0,4828.08152434
2022-12-19 21:00:00+00:00,-859.1838801,669.86917546,1170422.320504413,0.0,0.0,4828.08152434
2022-12-19 22:00:00+00:00,-753.43817178,586.69519888,1171009.015703293,0.0,0.0,4828.08152434
2022-12-19 23:00:00+00:00,-753.43817178,586.14592733,1171595.161630623,0.0,0.0,4828.08152434
2022-12-20 00:00:00+00:00,-885.62030718,688.49296309,1172283.654593713,0.0,0.0,4828.08152434
2022-12-20 01:00:00+00:00,-700.56531762,544.60037262,1172828.254966333,0.0,0.0,4828.08152434
2022-12-20 02:00:00+00:00,-839.35655979,652.418436,1173480.673402333,0.0,0.0,4828.08152434
2022-12-20 03:00:00+00:00,-925.2749478,719.13975336,1174199.813155693,0.0,0.0,4828.08152434
2022-12-20 04:00:00+00:00,-680.73799731,529.033829,1174728.846984693,0.0,0.0,4828.08152434
2022-12-20 05:00:00+00:00,-832.74745302,647.12423821,1175375.971222903,0.0,0.0,4828.08152434
2022-12-20 06:00:00+00:00,-938.49316134,729.23219715,1176105.203420053,0.0,0.0,4828.08152434
2022-12-20 07:00:00+00:00,-614.64692961,477.54706432,1176582.750484373,0.0,0.0,4828.08152434
2022-12-20 08:00:00+00:00,-786.48370563,610.88762546,1177193.638109833,0.0,0.0,4828.08152434
2022-12-20 09:00:00+00:00,-700.56531762,544.71986204,1177738.357971873,0.0,0.0,4828.08152434
2022-12-20 10:00:00+00:00,-859.1838801,667.95592515,1178406.313897023,0.0,0.0,4828.08152434
2022-12-20 11:00:00+00:00,-925.2749478,719.27263812,1179125.586535143,0.0,0.0,4828.08152434
2022-12-20 12:00:00+00:00,-773.26549209,601.06907584,1179726.655610983,0.0,0.0,4828.08152434
2022-12-20 13:00:00+00:00,-713.78353116,554.0149185,1180280.6705294831,0.0,0.0,4828.08152434
2022-12-20 14:00:00+00:00,-839.35655979,651.39147105,1180932.062000533,0.0,0.0,4828.08152434
2022-12-20 15:00:00+00:00,-746.82906501,579.55585956,1181511.617860093,0.0,0.0,4828.08152434
2022-12-20 16:00:00+00:00,-720.39263793,558.9962296,1182070.614089693,0.0,0.0,4828.08152434
2022-12-20 17:00:00+00:00,-786.48370563,610.36107565,1182680.975165343,0.0,0.0,4828.08152434
2022-12-20 18:00:00+00:00,-819.52923948,635.91895611,1183316.894121453,0.0,0.0,4828.08152434
2022-12-20 19:00:00+00:00,-826.13834625,640.64019652,1183957.5343179728,0.0,0.0,4828.08152434
2022-12-20 20:00:00+00:00,-931.88405457,722.49888704,1184680.0332050128,0.0,0.0,4828.08152434
2022-12-20 21:00:00+00:00,-905.44762749,701.77707463,1185381.8102796427,0.0,0.0,4828.08152434
2022-12-20 22:00:00+00:00,-812.92013271,630.23873751,1186012.0490171527,0.0,0.0,4828.08152434
2022-12-20 23:00:00+00:00,-872.40209364,676.08852933,1186688.1375464827,0.0,0.0,4828.08152434
2022-12-21 00:00:00+00:00,-667.51978377,517.26398606,1187205.4015325427,0.0,0.0,4828.08152434
2022-12-21 01:00:00+00:00,-826.13834625,640.0759818,1187845.4775143426,0.0,0.0,4828.08152434
2022-12-21 02:00:00+00:00,-879.01120041,680.94741004,1188526.4249243827,0.0,0.0,4828.08152434
2022-12-21 03:00:00+00:00,-660.910677,512.14283246,1189038.5677568428,0.0,0.0,4828.08152434
2022-12-21 04:00:00+00:00,-925.2749478,716.94982628,1189755.5175831227,0.0,0.0,4828.08152434
2022-12-21 05:00:00+00:00,-634.47424992,491.58758996,1190247.1051730828,0.0,0.0,4828.08152434
2022-12-21 06:00:00+00:00,-773.26549209,599.07873506,1190846.1839081428,0.0,0.0,4828.08152434
2022-12-21 07:00:00+00:00,-674.12889054,522.22769381,1191368.4116019527,0.0,0.0,4828.08152434
2022-12-21 08:00:00+00:00,-574.99228899,445.40127912,1191813.8128810728,0.0,0.0,4828.08152434
2022-12-21 09:00:00+00:00,-760.04727855,588.47858015,1192402.2914612228,0.0,0.0,4828.08152434
2022-12-21 10:00:00+00:00,-634.47424992,491.21519618,1192893.5066574027,0.0,0.0,4828.08152434
2022-12-21 11:00:00+00:00,-700.56531762,542.35448762,1193435.8611450228,0.0,0.0,4828.08152434
2022-12-21 12:00:00+00:00,-634.47424992,491.18123126,1193927.0423762829,0.0,0.0,4828.08152434
2022-12-21 13:00:00+00:00,-760.04727855,588.3110953,1194515.3534715828,0.0,0.0,4828.08152434
2022-12-21 14:00:00+00:00,-773.26549209,598.47962086,1195113.8330924427,0.0,0.0,4828.08152434
2022-12-21 15:00:00+00:00,-799.70191917,619.20776938,1195733.0408618227,0.0,0.0,4828.08152434
2022-12-21 16:00:00+00:00,-971.53869519,749.80788389,1196482.8487457128,0.0,0.0,4828.08152434
2022-12-21 17:00:00+00:00,-872.40209364,673.20045374,1197156.0491994529,0.0,0.0,4828.08152434
2022-12-21 18:00:00+00:00,-852.57477333,657.786418,1197813.8356174529,0.0,0.0,4828.08152434
2022-12-21 19:00:00+00:00,-918.66584103,708.83832237,1198522.673939823,0.0,0.0,4828.08152434
2022-12-21 20:00:00+00:00,-773.26549209,595.75232718,1199118.426267003,0.0,0.0,4828.08152434
2022-12-21 21:00:00+00:00,-720.39263793,554.92620731,1199673.352474313,0.0,0.0,4828.08152434
2022-12-21 22:00:00+00:00,-964.92958842,743.14774739,1200416.500221703,0.0,0.0,4828.08152434
2022-12-21 23:00:00+00:00,-812.92013271,626.01816049,1201042.518382193,0.0,0.0,4828.08152434
2022-12-22 00:00:00+00:00,-859.1838801,661.55333663,1201704.0717188232,0.0,0.0,4828.08152434
2022-12-22 01:00:00+00:00,-713.78353116,549.55401656,1202253.6257353832,0.0,0.0,4828.08152434
2022-12-22 02:00:00+00:00,-786.48370563,605.4813125,1202859.1070478833,0.0,0.0,4828.08152434
2022-12-22 03:00:00+00:00,-872.40209364,671.57136635,1203530.6784142333,0.0,0.0,4828.08152434
2022-12-22 04:00:00+00:00,-786.48370563,605.37459399,1204136.0530082232,0.0,0.0,4828.08152434
2022-12-22 05:00:00+00:00,-912.05673426,701.62001512,1204837.673023343,0.0,0.0,4828.08152434
2022-12-22 06:00:00+00:00,-819.52923948,630.38536219,1205468.058385533,0.0,0.0,4828.08152434
2022-12-22 07:00:00+00:00,-826.13834625,635.41153563,1206103.469921163,0.0,0.0,4828.08152434
2022-12-22 08:00:00+00:00,-806.31102594,620.05811074,1206723.528031903,0.0,0.0,4828.08152434
2022-12-22 09:00:00+00:00,-707.17442439,543.69329202,1207267.221323923,0.0,0.0,4828.08152434
2022-12-22 10:00:00+00:00,-740.21995824,568.4728987,1207835.694222623,0.0,0.0,4828.08152434
2022-12-22 11:00:00+00:00,-766.65638532,588.58591743,1208424.280140053,0.0,0.0,4828.08152434
2022-12-22 12:00:00+00:00,-806.31102594,618.86516134,1209043.145301393,0.0,0.0,4828.08152434
2022-12-22 13:00:00+00:00,-931.88405457,715.01251804,1209758.157819433,0.0,0.0,4828.08152434
2022-12-22 14:00:00+00:00,-779.87459886,598.34497592,1210356.5027953528,0.0,0.0,4828.08152434
2022-12-22 15:00:00+00:00,-713.78353116,547.56110521,1210904.063900563,0.0,0.0,4828.08152434
2022-12-22 16:00:00+00:00,-687.34710408,527.24320759,1211431.307108153,0.0,0.0,4828.08152434
2022-12-22 17:00:00+00:00,-799.70191917,612.9879813,1212044.295089453,0.0,0.0,4828.08152434
2022-12-22 18:00:00+00:00,-773.26549209,592.62634547,1212636.921434923,0.0,0.0,4828.08152434
2022-12-22 19:00:00+00:00,-839.35655979,643.08772144,1213280.009156363,0.0,0.0,4828.08152434
2022-12-22 20:00:00+00:00,-839.35655979,642.75749059,1213922.766646953,0.0,0.0,4828.08152434
2022-12-22 21:00:00+00:00,-819.52923948,627.52385517,1214550.290502123,0.0,0.0,4828.08152434
2022-12-22 22:00:00+00:00,-693.95621085,531.35477589,1215081.645278013,0.0,0.0,4828.08152434
2022-12-22 23:00:00+00:00,-680.73799731,521.18869037,1215602.833968383,0.0,0.0,4828.08152434
2022-12-23 00:00:00+00:00,-918.66584103,703.28328503,1216306.117253413,0.0,0.0,4828.08152434
2022-12-23 01:00:00+00:00,-740.21995824,566.61517745,1216872.732430863,0.0,0.0,4828.08152434
2022-12-23 02:00:00+00:00,-885.62030718,677.86056801,1217550.592998873,0.0,0.0,4828.08152434
2022-12-23 03:00:00+00:00,-832.74745302,637.33081487,1218187.923813743,0.0,0.0,4828.08152434
2022-12-23 04:00:00+00:00,-674.12889054,515.89482975,1218703.818643493,0.0,0.0,4828.08152434
2022-12-23 05:00:00+00:00,-773.26549209,591.7204833,1219295.5391267932,0.0,0.0,4828.08152434
2022-12-23 06:00:00+00:00,-872.40209364,667.52856506,1219963.0676918533,0.0,0.0,4828.08152434
2022-12-23 07:00:00+00:00,-779.87459886,596.67578075,1220559.7434726034,0.0,0.0,4828.08152434
2022-12-23 08:00:00+00:00,-760.04727855,581.47554014,1221141.2190127433,0.0,0.0,4828.08152434
2022-12-23 09:00:00+00:00,-760.04727855,581.41231,1221722.6313227434,0.0,0.0,4828.08152434
2022-12-23 10:00:00+00:00,-832.74745302,636.98283246,1222359.6141552033,0.0,0.0,4828.08152434
2022-12-23 11:00:00+00:00,-819.52923948,626.81697631,1222986.4311315133,0.0,0.0,4828.08152434
2022-12-23 12:00:00+00:00,-760.04727855,581.39630488,1223567.8274363934,0.0,0.0,4828.08152434
2022-12-23 13:00:00+00:00,-733.61085147,561.12261621,1224128.9500526034,0.0,0.0,4828.08152434
2022-12-23 14:00:00+00:00,-541.94675514,414.45927502,1224543.4093276234,0.0,0.0,4828.08152434
2022-12-23 15:00:00+00:00,-746.82906501,571.08649708,1225114.4958247035,0.0,0.0,4828.08152434
2022-12-23 16:00:00+00:00,-872.40209364,667.05299033,1225781.5488150334,0.0,0.0,4828.08152434
2022-12-23 17:00:00+00:00,-707.17442439,540.66477783,1226322.2135928634,0.0,0.0,4828.08152434
2022-12-23 18:00:00+00:00,-931.88405457,712.40151244,1227034.6151053035,0.0,0.0,4828.08152434
2022-12-23 19:00:00+00:00,-826.13834625,631.52352027,1227666.1386255734,0.0,0.0,4828.08152434
2022-12-23 20:00:00+00:00,-945.10226811,722.1769651,1228388.3155906734,0.0,0.0,4828.08152434
2022-12-23 21:00:00+00:00,-779.87459886,595.87303422,1228984.1886248933,0.0,0.0,4828.08152434
2022-12-23 22:00:00+00:00,-819.52923948,626.05771136,1229610.2463362534,0.0,0.0,4828.08152434
2022-12-23 23:00:00+00:00,-826.13834625,630.45594562,1230240.7022818734,0.0,0.0,4828.08152434
2022-12-24 00:00:00+00:00,-700.56531762,534.61867152,1230775.3209533934,0.0,0.0,4828.08152434
2022-12-24 01:00:00+00:00,-641.08335669,489.20951441,1231264.5304678034,0.0,0.0,4828.08152434
2022-12-24 02:00:00+00:00,-793.0928124,605.15050362,1231869.6809714234,0.0,0.0,4828.08152434
2022-12-24 03:00:00+00:00,-991.3660155,753.97920471,1232623.6601761335,0.0,0.0,4828.08152434
2022-12-24 04:00:00+00:00,-859.1838801,653.39112388,1233277.0513000134,0.0,0.0,4828.08152434
2022-12-24 05:00:00+00:00,-733.61085147,557.85304801,1233834.9043480235,0.0,0.0,4828.08152434
2022-12-24 06:00:00+00:00,-760.04727855,577.91444808,1234412.8187961034,0.0,0.0,4828.08152434
2022-12-24 07:00:00+00:00,-760.04727855,577.87562012,1234990.6944162233,0.0,0.0,4828.08152434
2022-12-24 08:00:00+00:00,-680.73799731,517.50122625,1235508.1956424734,0.0,0.0,4828.08152434
2022-12-24 09:00:00+00:00,-753.43817178,572.72479866,1236080.9204411334,0.0,0.0,4828.08152434
2022-12-24 10:00:00+00:00,-812.92013271,617.77055248,1236698.6909936133,0.0,0.0,4828.08152434
2022-12-24 11:00:00+00:00,-746.82906501,567.47668693,1237266.1676805434,0.0,0.0,4828.08152434
2022-12-24 12:00:00+00:00,-898.83852072,682.91006498,1237949.0777455233,0.0,0.0,4828.08152434
2022-12-24 13:00:00+00:00,-700.56531762,532.21841027,1238481.2961557934,0.0,0.0,4828.08152434
2022-12-24 14:00:00+00:00,-852.57477333,647.59518169,1239128.8913374834,0.0,0.0,4828.08152434
2022-12-24 15:00:00+00:00,-621.25603638,471.67492765,1239600.5662651334,0.0,0.0,4828.08152434
2022-12-24 16:00:00+00:00,-700.56531762,531.83982398,1240132.4060891133,0.0,0.0,4828.08152434
2022-12-24 17:00:00+00:00,-733.61085147,556.88498097,1240689.2910700834,0.0,0.0,4828.08152434
2022-12-24 18:00:00+00:00,-555.16496868,421.36070541,1241110.6517754933,0.0,0.0,4828.08152434
2022-12-24 19:00:00+00:00,-839.35655979,637.01354285,1241747.6653183433,0.0,0.0,4828.08152434
2022-12-24 20:00:00+00:00,-958.32048165,727.20893612,1242474.8742544632,0.0,0.0,4828.08152434
2022-12-24 21:00:00+00:00,-693.95621085,526.54967584,1243001.4239303032,0.0,0.0,4828.08152434
2022-12-24 22:00:00+00:00,-1044.23886966,792.26086602,1243793.6847963233,0.0,0.0,4828.08152434
2022-12-24 23:00:00+00:00,-852.57477333,646.80476799,1244440.4895643133,0.0,0.0,4828.08152434
2022-12-25 00:00:00+00:00,-693.95621085,526.40765079,1244966.8972151033,0.0,0.0,4828.08152434
2022-12-25 01:00:00+00:00,-740.21995824,561.46150457,1245528.3587196732,0.0,0.0,4828.08152434
2022-12-25 02:00:00+00:00,-786.48370563,596.50253701,1246124.8612566832,0.0,0.0,4828.08152434
2022-12-25 03:00:00+00:00,-931.88405457,706.72086974,1246831.5821264233,0.0,0.0,4828.08152434
2022-12-25 04:00:00+00:00,-832.74745302,631.48074414,1247463.0628705632,0.0,0.0,4828.08152434
2022-12-25 05:00:00+00:00,-760.04727855,576.30707431,1248039.3699448733,0.0,0.0,4828.08152434
2022-12-25 06:00:00+00:00,-773.26549209,586.28618571,1248625.6561305833,0.0,0.0,4828.08152434
2022-12-25 07:00:00+00:00,-786.48370563,595.3202923,1249220.9764228833,0.0,0.0,4828.08152434
2022-12-25 08:00:00+00:00,-687.34710408,520.23758727,1249741.2140101534,0.0,0.0,4828.08152434
2022-12-25 09:00:00+00:00,-826.13834625,625.24161731,1250366.4556274635,0.0,0.0,4828.08152434
2022-12-25 10:00:00+00:00,-733.61085147,555.16017914,1250921.6158066036,0.0,0.0,4828.08152434
2022-12-25 11:00:00+00:00,-733.61085147,555.11570974,1251476.7315163435,0.0,0.0,4828.08152434
2022-12-25 12:00:00+00:00,-687.34710408,520.06042026,1251996.7919366036,0.0,0.0,4828.08152434
2022-12-25 13:00:00+00:00,-819.52923948,620.03133554,1252616.8232721437,0.0,0.0,4828.08152434
2022-12-25 14:00:00+00:00,-832.74745302,629.97891985,1253246.8021919937,0.0,0.0,4828.08152434
2022-12-25 15:00:00+00:00,-928.15836891,702.0872411,1253948.8894330936,0.0,0.0,4828.08152434
2022-12-25 16:00:00+00:00,-864.43719474,653.79089044,1254602.6803235337,0.0,0.0,4828.08152434
2022-12-25 17:00:00+00:00,-695.44947246,525.91183378,1255128.5921573136,0.0,0.0,4828.08152434
2022-12-25 18:00:00+00:00,-688.94994468,520.94367443,1255649.5358317436,0.0,0.0,4828.08152434
2022-12-25 19:00:00+00:00,-740.94616692,560.21909226,1256209.7549240037,0.0,0.0,4828.08152434
2022-12-25 20:00:00+00:00,-935.93200032,707.58791897,1256917.3428429738,0.0,0.0,4828.08152434
2022-12-25 21:00:00+00:00,-851.43813918,643.00347348,1257560.3463164538,0.0,0.0,4828.08152434
2022-12-25 22:00:00+00:00,-695.44947246,524.41745927,1258084.7637757238,0.0,0.0,4828.08152434
2022-12-25 23:00:00+00:00,-812.4409725,612.61352352,1258697.3772992438,0.0,0.0,4828.08152434
2022-12-26 00:00:00+00:00,-890.43530586,671.36886315,1259368.7461623938,0.0,0.0,4828.08152434
2022-12-26 01:00:00+00:00,-584.9575002,441.01432565,1259809.7604880438,0.0,0.0,4828.08152434
2022-12-26 02:00:00+00:00,-799.44191694,602.64422891,1260412.4047169539,0.0,0.0,4828.08152434
2022-12-26 03:00:00+00:00,-818.94050028,617.39990357,1261029.804620524,0.0,0.0,4828.08152434
2022-12-26 04:00:00+00:00,-883.93577808,666.34840998,1261696.153030504,0.0,0.0,4828.08152434
2022-12-26 05:00:00+00:00,-662.95183356,499.72450257,1262195.877533074,0.0,0.0,4828.08152434
2022-12-26 06:00:00+00:00,-792.94238916,597.66332912,1262793.540862194,0.0,0.0,4828.08152434
2022-12-26 07:00:00+00:00,-721.44758358,543.73361878,1263337.274480974,0.0,0.0,4828.08152434
2022-12-26 08:00:00+00:00,-786.44286138,592.11502875,1263929.389509724,0.0,0.0,4828.08152434
2022-12-26 09:00:00+00:00,-812.4409725,607.11431662,1264536.503826344,0.0,0.0,4828.08152434
2022-12-26 10:00:00+00:00,-766.94427804,573.05711322,1265109.560939564,0.0,0.0,4828.08152434
2022-12-26 11:00:00+00:00,-636.95372244,475.89896646,1265585.459906024,0.0,0.0,4828.08152434
2022-12-26 12:00:00+00:00,-727.94711136,543.83721015,1266129.297116174,0.0,0.0,4828.08152434
2022-12-26 13:00:00+00:00,-909.9338892,679.75901263,1266809.0561288039,0.0,0.0,4828.08152434
2022-12-26 14:00:00+00:00,-799.44191694,597.16260173,1267406.218730534,0.0,0.0,4828.08152434
2022-12-26 15:00:00+00:00,-773.44380582,576.43191557,1267982.650646104,0.0,0.0,4828.08152434
2022-12-26 16:00:00+00:00,-721.44758358,537.62041431,1268520.271060414,0.0,0.0,4828.08152434
2022-12-26 17:00:00+00:00,-721.44758358,537.5333232,1269057.8043836139,0.0,0.0,4828.08152434
2022-12-26 18:00:00+00:00,-838.43908362,624.62060989,1269682.4249935038,0.0,0.0,4828.08152434
2022-12-26 19:00:00+00:00,-688.94994468,513.08994246,1270195.5149359638,0.0,0.0,4828.08152434
2022-12-26 20:00:00+00:00,-753.94522248,561.52220613,1270757.0371420938,0.0,0.0,4828.08152434
2022-12-26 21:00:00+00:00,-734.44663914,547.65454128,1271304.6916833736,0.0,0.0,4828.08152434
2022-12-26 22:00:00+00:00,-844.9386114,630.12067113,1271934.8123545037,0.0,0.0,4828.08152434
2022-12-26 23:00:00+00:00,-766.94427804,571.81327861,1272506.6256331136,0.0,0.0,4828.08152434
2022-12-27 00:00:00+00:00,-649.952778,484.55313597,1272991.1787690835,0.0,0.0,4828.08152434
2022-12-27 01:00:00+00:00,-760.44475026,566.86404518,1273558.0428142634,0.0,0.0,4828.08152434
2022-12-27 02:00:00+00:00,-786.44286138,586.16168488,1274144.2044991434,0.0,0.0,4828.08152434
2022-12-27 03:00:00+00:00,-890.43530586,663.60273013,1274807.8072292735,0.0,0.0,4828.08152434
2022-12-27 04:00:00+00:00,-831.93955584,619.95271224,1275427.7599415134,0.0,0.0,4828.08152434
